id_shop	id_product
14032605	7478656974
14032605	8041414993
14032605	6248632033
14032605	3857831195
14032605	7888720291
14032605	5585912728
14032605	4345288254
14032605	8658030203
14032605	12140588075
14032605	10101939510
14032605	5261742169
14032605	9873263355
14032605	12925381250
14032605	10370568736
14032605	12847868070
14032605	13134801605
14032605	8996458607
14032605	10703596205
182631756	6364386266
182631756	7502654188
182631756	8534200041
182631756	5102747712
182631756	6502613129
182631756	7002612682
182631756	5502613677
182631756	8360063551
182631756	4056227426
182631756	7362120693
182631756	3613181019
182631756	4902649111
182631756	4074987935
182631756	3240946968
182631756	3302707838
182631756	7956892277
182631756	4464325316
182631756	7554954814
182631756	3641259638
182631756	5436211328
182631756	6368919109
182631756	6402613189
182631756	3312077020
182631756	4668668912
182631756	7864755668
182631756	7150596358
182631756	6476331739
182631756	9962041671
182631756	7362441068
182631756	6241508929
182631756	3652080137
182631756	6202641401
182631756	3114622455
182631756	3726110541
182631756	3114622408
182631756	4936213051
182631756	9628543661
182631756	3520789967
182631756	6102656530
182631756	9648515133
182631756	7002653175
182631756	6857187013
182631756	6058162753
182631756	8087592859
182631756	5154958064
182631756	3212788920
182631756	5565858223
182631756	4968669855
182631756	3743374785
182631756	3639515446
182631756	13628354151
182631756	3973741426
182631756	4118858826
182631756	7312658535
182631756	8762081635
182631756	8318172260
182631756	7344484528
182631756	5602613672
182631756	11321954750
182631756	3202775226
182631756	6102640978
182631756	4171841535
182631756	9163100199
182631756	4001937857
182631756	8281142938
182631756	7256927364
182631756	6796984605
182631756	5357169193
182631756	4502658034
182631756	7359418613
182631756	6502613115
182631756	4890618515
182631756	5602653617
182631756	10218225157
182631756	11227236807
182631756	6101946369
182631756	3080150217
182631756	10608699210
182631756	11746558561
182631756	6402613130
182631756	10663867219
182631756	7002612617
182631756	6557352303
182631756	4602641960
182631756	11827179138
182631756	3310408951
182631756	5436196744
182631756	8388051992
182631756	4659408384
182631756	5802654408
182631756	3130145820
182631756	4054157614
182631756	7002653195
182631756	10743767180
182631756	6618864834
182631756	5116396826
182631756	8188918531
182631756	10261802155
182631756	13736080474
182631756	11365077234
182631756	6696979823
182631756	4602641983
182631756	13302396249
182631756	3202805088
182631756	3340864391
182631756	12624276422
182631756	9188924714
182631756	6102641463
182631756	8588080520
182631756	7002652602
182631756	11027292218
182631756	4944486749
182631756	7002653194
182631756	5118106844
182631756	3114622470
182631756	8405919446
182631756	4721283454
182631756	5602613636
182631756	9789723807
182631756	3202805017
182631756	3222683944
182631756	7521276165
182631756	7110319632
182631756	4455661196
182631756	11961638693
182631756	3302737609
182631756	7002652601
182631756	7574287839
182631756	7002612692
182631756	6102641492
182631756	4007378958
182631756	7505401983
182631756	4671830052
182631756	5307376330
182631756	6502613130
182631756	7002653172
182631756	3133882954
182631756	6402613122
182631756	6110319331
182631756	6102641469
182631756	6402613151
182631756	9905922628
182631756	5903987834
182631756	3202815244
182631756	7002612699
182631756	3202805056
182631756	4602641929
182631756	7102612601
182631756	7708452245
182631756	13527603694
182631756	6502748524
182631756	7002612623
182631756	6402613174
182631756	3202775249
182631756	5310322028
182631756	5310322025
182631756	5118862421
182631756	7603981120
182631756	10961793977
182631756	5413839507
182631756	6010321808
182631756	3114622404
182631756	4702656698
182631756	5310322026
182631756	4910313640
182631756	6202641413
182631756	5614402963
182631756	10346695338
182631756	11668148700
182631756	6010321811
182631756	7701999712
182631756	3222740615
182631756	13841605130
182631756	7002653174
182631756	6902652694
182631756	3310408957
182631756	4602641988
182631756	6002657370
182631756	6402613178
182631756	5602613642
182631756	4910313639
182631756	4602641992
182631756	6102177224
182631756	13052003396
182631756	3310408956
182631756	7102612678
182631756	3033845573
182631756	14901583255
182631756	12952630631
182631756	12854608022
182631756	14107682341
210104545	7525271507
210104545	5511303480
210104545	8102693762
210104545	6040605111
210104545	3811399762
210104545	9702690461
210104545	4832431139
210104545	11859634230
210104545	4338960993
210104545	3718774423
210104545	11410148322
210104545	7011180782
210104545	8359453882
210104545	5839548943
210104545	7413677764
210104545	4240161608
210104545	9222876038
210104545	8217718511
210104545	3411416075
210104545	6670515121
210104545	9717708326
210104545	4017856084
210104545	6432431108
210104545	7816502107
210104545	9539348736
210104545	6870508146
210104545	6239152564
210104545	4218291450
210104545	8257125264
210104545	3189239528
210104545	7911225536
210104545	5420073757
210104545	6711225220
210104545	5111179576
210104545	7128885045
210104545	4632460527
210104545	9442056006
210104545	3516804147
210104545	9039934404
210104545	7319232755
210104545	3676901113
210104545	8039943003
210104545	4670521605
210104545	9802691260
210104545	3218021144
210104545	4170513702
210104545	5545655075
210104545	7311427002
210104545	3317279595
210104545	12842515649
210104545	9117715119
210104545	10506039559
210104545	3739538392
210104545	6011186465
210104545	7073778506
210104545	8339942089
210104545	5911234891
210104545	4668301333
210104545	7639010399
210104545	2915359650
210104545	6937926274
210104545	9104717459
210104545	6029225902
210104545	4940570766
210104545	4535717670
210104545	6133384686
210104545	3973869036
210104545	6479948837
210104545	4369605389
210104545	7289706838
210104545	13232422909
210104545	3842774485
210104545	6721588448
210104545	7711310476
210104545	5270520523
210104545	4137927575
210104545	3153027405
210104545	6625972993
210104545	7318810946
210104545	12220189629
210104545	4979496373
210104545	5224942415
210104545	9740272035
210104545	8804717209
210104545	9504021826
210104545	10554810313
210104545	5111189275
210104545	7741568293
210104545	4485648024
210104545	10900075283
210104545	6577382308
210104545	9823971996
210104545	7837453917
210104545	4770511393
210104545	8954592613
210104545	9941537167
210104545	7885139915
210104545	5511309614
210104545	5439604178
210104545	11012562638
210104545	4537459645
210104545	5239153338
210104545	6911298888
210104545	8354245217
210104545	8950004574
210104545	10300908932
210104545	8112474549
210104545	8410997522
210104545	6981532551
210104545	6081524077
210104545	9707696095
210104545	8952010376
210104545	7811330577
210104545	6411431490
210104545	10204625721
210104545	9139446101
210104545	3127131894
210104545	7085647210
210104545	7727915306
210104545	4542802982
210104545	12140016547
210104545	4292270306
210104545	9024412368
210104545	10354801373
210104545	3728012785
210104545	11214978161
210104545	3511527224
210104545	13420172160
210104545	7211322310
210104545	7581548403
210104545	7577404509
210104545	5111334054
210104545	12740098519
210104545	9122869041
210104545	6687685164
210104545	6579085902
210104545	12020191765
210104545	4369629500
210104545	5560917802
210104545	6488869098
210104545	9917723918
210104545	10762833078
210104545	6740870221
210104545	7470519909
210104545	7277940573
210104545	3122294853
210104545	10913522748
210104545	9370322011
210104545	5611227854
210104545	14701144915
210104545	5151092136
210104545	6127920766
210104545	3470391618
210104545	3269753086
210104545	13714009938
210104545	10571947377
210104545	15401141747
210104545	8554905427
210104545	9770326333
210104545	6077958875
210104545	7791303166
210104545	10572929623
210104545	8511502763
210104545	14201144587
210104545	13350436446
210104545	12450668233
210104545	11971969850
210104545	11954779466
210104545	9154232826
65228227	7840410677
65228227	3738201585
65228227	8291262783
65228227	6862829129
65228227	2143754098
65228227	1266466276
65228227	3637795084
65228227	1078730745
65228227	5257129848
65228227	4258526530
65228227	7455537282
65228227	4162501597
65228227	1080396618
65228227	1078636002
65228227	1245183692
65228227	2271990295
65228227	3739803441
65228227	1435123036
65228227	8221905683
65228227	1935045744
65228227	1082725145
65228227	1245146524
65228227	1194000697
65228227	3860537348
65228227	1076414835
65228227	2594881445
65228227	2914668622
65228227	1250935572
65228227	7805311492
65228227	3710205415
65228227	2291391430
65228227	6054540477
65228227	7110397302
65228227	1078355841
65228227	3654327574
65228227	2771761373
65228227	1075549989
65228227	1661542000
65228227	5862144926
65228227	7232846358
65228227	4416257509
65228227	8419855835
65228227	1601358398
65228227	1082645714
65228227	2771800520
65228227	1077673716
65228227	5038118048
65228227	6955254195
65228227	3507850547
65228227	5005267229
65228227	6270159889
65228227	4439448197
65228227	1899301729
65228227	4445031062
65228227	5948851513
65228227	1138870362
65228227	1770268808
65228227	4238001803
65228227	12626212924
65228227	1547917193
65228227	13229291583
65228227	2620582847
65228227	7662820898
65228227	11059612960
65228227	1259734208
65228227	1179848001
65228227	13543875180
65228227	1133645414
65228227	3366123949
65228227	1321840743
65228227	5903981651
65228227	9143370010
65228227	6288953530
65228227	1183299910
65228227	2717836967
65228227	3089215087
65228227	4248020995
65228227	7936271650
65228227	13228600623
65228227	9486791821
65228227	13528629503
65228227	5162825451
65228227	1441500772
65228227	1077649728
65228227	5354541535
65228227	7340534333
65228227	9917320548
65228227	6770167924
65228227	6355505876
65228227	3976643295
65228227	9524603583
65228227	3342990101
65228227	4257327524
65228227	7042658011
65228227	9151152251
65228227	7539299960
65228227	3682642703
65228227	7248582678
65228227	9041593551
65228227	11238392732
65228227	8008189465
65228227	5038100903
65228227	8938207447
65228227	1286237745
65228227	13720447780
65228227	3754330716
65228227	3542741896
65228227	4185478855
65228227	6036324724
65228227	5860067283
65228227	7271934737
65228227	11606495014
65228227	3378811997
65228227	3352450029
65228227	9013950309
65228227	4873671965
65228227	9126834090
65228227	6974334090
65228227	7954239364
65228227	10744970527
65228227	8547070559
65228227	8823470921
65228227	1082755568
65228227	5082469879
65228227	9891264864
65228227	1267971104
65228227	11507410408
65228227	9804395640
65228227	6787959477
65228227	6155106233
65228227	8253496998
65228227	1081077170
65228227	8884536740
65228227	4142659488
65228227	9459023305
65228227	9125501883
65228227	2466700261
65228227	1867587849
65228227	11209133914
65228227	7789881313
65228227	3851912890
65228227	11913662968
65228227	9955798178
65228227	9119963492
65228227	5471726558
65228227	4392116560
65228227	12010454715
65228227	8806172421
65228227	7886966505
65228227	9159014347
65228227	1077701058
65228227	6460186828
65228227	5490295961
65228227	2618624140
65228227	13506697288
65228227	2987234868
65228227	4136353552
65228227	5482545371
65228227	1080372759
65228227	12217049113
65228227	7666012913
65228227	8139892725
65228227	3018680564
65228227	4150418792
65228227	2644673174
65228227	1636309997
65228227	7674317113
65228227	7678636351
65228227	8235055760
65228227	3342745391
65228227	2786129033
65228227	11638286535
65228227	2929217307
65228227	3442735395
65228227	12224325224
65228227	4162100113
65228227	9101709675
65228227	1080884297
65228227	12617034543
65228227	7151685871
65228227	10266414822
65228227	9581629192
65228227	10038376329
65228227	13328564582
65228227	1529577507
65228227	7045214135
65228227	9068173661
65228227	9364961890
65228227	2669001982
65228227	5667296328
65228227	6705938080
65228227	9612445868
65228227	7272734305
65228227	12725168377
65228227	6952503385
65228227	11159627288
65228227	4182123930
65228227	12643991154
65228227	3735606894
65228227	5891332796
65228227	8710231389
65228227	1081396121
65228227	1077731218
65228227	4244823805
65228227	10652833785
65228227	9113932984
65228227	6601963267
65228227	3878156918
65228227	11707406977
65228227	1203672669
65228227	9105833073
65228227	11757476178
65228227	13342625836
65228227	2863151869
65228227	2304906412
65228227	2929766855
65228227	9717322424
65228227	5536274799
65228227	10409148963
65228227	9455792677
65228227	7251682474
65228227	3339338336
65228227	13421906006
65228227	9227915506
65228227	3191183749
65228227	7045165630
65228227	10922852708
65228227	9383971797
65228227	1245970225
65228227	13220448350
65228227	6889892782
65228227	9002100760
65228227	6775700852
65228227	13047123092
65228227	3250825339
65228227	9801617356
65228227	2656595888
65228227	13336254246
65228227	1798602674
65228227	4076378110
65228227	9513936597
65228227	9113634580
65228227	1648750075
65228227	1075608741
65228227	4452787794
65228227	8327431989
65228227	4776549542
65228227	9904400018
65228227	1974278101
65228227	8010222189
65228227	4292116008
65228227	1942843535
65228227	9412750869
65228227	2618612539
65228227	5037897360
65228227	1086700890
65228227	12437487230
65228227	1088230247
65228227	6351917589
65228227	1974645782
65228227	1765968542
65228227	11849210142
65228227	7778054774
65228227	7236540318
65228227	9543378678
65228227	1180714273
65228227	4445181659
65228227	8026797789
65228227	7075677797
65228227	5249154184
65228227	5253825925
65228227	4062796777
65228227	1077712864
65228227	7675140092
65228227	9539894762
65228227	6651297116
65228227	7237725181
65228227	7252506064
65228227	1220874117
65228227	2142424839
65228227	4478153569
65228227	8660490964
65228227	9502907975
65228227	7461440684
65228227	6779921809
65228227	2429395155
65228227	1180686370
65228227	1374033626
65228227	6460074838
65228227	5031607528
65228227	7392146064
65228227	1090727255
65228227	1427951815
65228227	6748910390
65228227	13224311257
65228227	1080900438
65228227	5641120623
65228227	6335448256
65228227	2772250528
65228227	6142665324
65228227	1441488771
65228227	5035508838
65228227	5744979608
65228227	2684930504
65228227	1215796847
65228227	1133510470
65228227	1254447107
65228227	4219765584
65228227	4626612090
65228227	9357063387
65228227	2009165594
65228227	4651307718
65228227	1081051554
65228227	1832449279
65228227	1624910966
65228227	7924506525
65228227	5331300134
65228227	9066729520
65228227	7075825176
65228227	2462779262
65228227	11501425265
65228227	4037379296
65228227	4842665403
65228227	3673789774
65228227	5139453981
65228227	6779041893
65228227	3783992963
65228227	1081962497
65228227	7560081086
65228227	3352020193
65228227	3961510922
65228227	1215819606
65228227	2006276561
65228227	6321570770
65228227	9310554585
65228227	8602111140
65228227	9568764759
65228227	5889887118
65228227	4942657411
65228227	5591337109
65228227	9945698432
65228227	4761453134
65228227	1338167973
65228227	9568990222
65228227	4076547032
65228227	2009204706
65228227	5718023404
65228227	4740881702
65228227	2521235795
65228227	13124937133
65228227	1443126586
65228227	1613550002
65228227	8264947308
65228227	8762275935
65228227	9057407738
65228227	10502266850
65228227	5080480272
65228227	6167125437
65228227	13906710752
65228227	8402709501
65228227	11811304407
65228227	11203912178
65228227	4526587045
65228227	10703903939
65228227	7735675201
65228227	5572733920
65228227	1095729882
65228227	6178193209
65228227	9939887066
65228227	6484855505
65228227	8890543814
65228227	9091265453
65228227	10919076536
65228227	10449194656
65228227	3554322349
65228227	10006758438
65228227	5986642713
65228227	2120000298
65228227	13340610557
65228227	8739910843
65228227	13303484610
65228227	11808679324
65228227	5801967054
65228227	2083161713
65228227	7792118668
65228227	5586081392
65228227	9101713557
65228227	12321924013
65228227	11157668791
65228227	1086416107
65228227	4860450712
65228227	6471933798
65228227	8395879546
65228227	5162799246
65228227	2620676546
65228227	11704172352
65228227	10261106294
65228227	9496349300
65228227	11657118319
65228227	12317107073
65228227	2985814212
65228227	6272739640
65228227	11820571248
65228227	4790242611
65228227	4691325514
65228227	7378738881
65228227	8588823185
65228227	3083291046
65228227	12908031505
65228227	3685760584
65228227	11522849997
65228227	8263307364
65228227	8826788159
65228227	12647969882
65228227	13129285935
65228227	13536595486
65228227	3019298061
65228227	10068344643
65228227	1842888684
65228227	4986088163
65228227	8813659885
65228227	9564964706
65228227	10257135353
65228227	3292200904
65228227	3890977373
65228227	10319057723
65228227	11248084059
65228227	6891323737
65228227	11464637029
65228227	9588855735
65228227	11061094925
65228227	9091263678
65228227	3460950800
65228227	12603483959
65228227	11357760255
65228227	12747104635
65228227	8728523560
65228227	10233186015
65228227	11808516078
65228227	13308506510
65228227	11864162849
65228227	12740623690
65228227	12328479422
65228227	6289770790
65228227	10803058624
65228227	10457686312
65228227	5195974729
65228227	8064972700
65228227	9579236192
65228227	12747964654
65228227	5997173808
65228227	3794871804
65228227	9786852405
65228227	10755790006
65228227	2257248631
65228227	13105565206
65228227	13547943859
65228227	10457509851
65228227	9879266905
65228227	11257661864
65228227	9686835749
65228227	2520939675
65228227	12947167033
65228227	6197620835
65228227	12536371040
65228227	10759517709
65228227	13436346281
65228227	13447140503
65228227	13236612629
65228227	12349414512
65228227	13336358949
65228227	13352221423
65228227	11270092229
65228227	12447114181
65228227	12047167345
65228227	13453022598
65228227	15701367379
65228227	14503081314
65228227	14601893339
65228227	12352512397
65228227	13952229147
65228227	15001898973
65228227	10348074101
65228227	15601905178
65228227	14401351136
65228227	11673441113
65228227	14203009088
65228227	14103125970
65228227	14501321032
65228227	13552499631
65228227	12716782895
65228227	14805841012
65228227	14305846505
65228227	14606438476
65228227	15207485109
65228227	15105835955
65228227	10374661609
182631756	6364386266
182631756	7502654188
182631756	8534200041
182631756	5102747712
182631756	6502613129
182631756	7002612682
182631756	5502613677
182631756	8360063551
182631756	4056227426
182631756	7362120693
182631756	3613181019
182631756	4902649111
182631756	4074987935
182631756	3240946968
182631756	3302707838
182631756	7956892277
182631756	4464325316
182631756	7554954814
182631756	3641259638
182631756	5436211328
182631756	6368919109
182631756	6402613189
182631756	3312077020
182631756	4668668912
182631756	7864755668
182631756	7150596358
182631756	6476331739
182631756	9962041671
182631756	7362441068
182631756	6241508929
182631756	3652080137
182631756	6202641401
182631756	3114622455
182631756	3726110541
182631756	3114622408
182631756	4936213051
182631756	9628543661
182631756	3520789967
182631756	6102656530
182631756	9648515133
182631756	7002653175
182631756	6857187013
182631756	6058162753
182631756	8087592859
182631756	5154958064
182631756	3212788920
182631756	5565858223
182631756	4968669855
182631756	3743374785
182631756	3639515446
182631756	13628354151
182631756	3973741426
182631756	4118858826
182631756	7312658535
182631756	8762081635
182631756	8318172260
182631756	7344484528
182631756	5602613672
182631756	11321954750
182631756	3202775226
182631756	6102640978
182631756	4171841535
182631756	9163100199
182631756	4001937857
182631756	8281142938
182631756	7256927364
182631756	6796984605
182631756	5357169193
182631756	4502658034
182631756	7359418613
182631756	6502613115
182631756	4890618515
182631756	5602653617
182631756	10218225157
182631756	11227236807
182631756	6101946369
182631756	3080150217
182631756	10608699210
182631756	11746558561
182631756	6402613130
182631756	10663867219
182631756	7002612617
182631756	6557352303
182631756	4602641960
182631756	11827179138
182631756	3310408951
182631756	5436196744
182631756	8388051992
182631756	4659408384
182631756	5802654408
182631756	3130145820
182631756	4054157614
182631756	7002653195
182631756	10743767180
182631756	6618864834
182631756	5116396826
182631756	8188918531
182631756	10261802155
182631756	13736080474
182631756	11365077234
182631756	6696979823
182631756	4602641983
182631756	13302396249
